site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"14 Bath Road And Land To Rear Of 12-24 Bath Road, Old Town",yes,,2020-03-10,,0.13,12,12,Currently under-construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2015-02-03,,permissioned,full planning permission,POINT(-1.778704 51.55303),18HMR005,,,brownfield-land/local-authority-eng/SWD/18HMR005
"Abbey Stadium, Lady Lane, Swindon (Residual)",yes,,2020-03-10,,6.4,171,171,Currently under-construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2015-04-02,,permissioned,outline planning permission,POINT(-1.791156 51.606531),18HMR006,,,brownfield-land/local-authority-eng/SWD/18HMR006
"Land At Clevedon House, 29 Woodland View, Wroughton",yes,,2020-03-10,,0.6,10,10,,local-authority-eng:SWD,,2015-08-04,,permissioned,outline planning permission,POINT(-1.793776 51.522148),18HMR010,,,brownfield-land/local-authority-eng/SWD/18HMR010
"Land At Nursery Close, Wroughton, Swindon",yes,30-Sep-19,2020-03-10,,0.08,5,5,All constructed and complete,local-authority-eng:SWD,,2015-11-26,,permissioned,full planning permission,POINT(-1.780443 51.564704),18HMR012,,,brownfield-land/local-authority-eng/SWD/18HMR012
"3-5 Lagos Street, Swindon, SN1 2BU",yes,,2020-03-10,,0.12,8,8,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2016-11-03,,permissioned,full planning permission,POINT(-1.79342 51.597808),18HMR015,,,brownfield-land/local-authority-eng/SWD/18HMR015
44 Victoria Road Old Town Swindon SN1 3AY,yes,,2020-03-10,,0.01,5,5,,local-authority-eng:SWD,,2017-09-12,,permissioned,full planning permission,POINT(-1.819241 51.562092),18HMR016,,,brownfield-land/local-authority-eng/SWD/18HMR016
"Abbeymeads Medical Practice, Elstree Way, Abbey Meads, Swindon",yes,,2020-03-10,,0.19,7,7,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2016-06-21,,permissioned,full planning permission,POINT(-1.816581 51.559986),18HMR019,,,brownfield-land/local-authority-eng/SWD/18HMR019
"The Quadrant, Stonehill Green, Swindon",yes,30-Sep-19,2020-03-10,,0.62,100,100,All constructed and complete,local-authority-eng:SWD,,2016-03-11,,permissioned,full planning permission,POINT(-1.800472 51.60946),18HMR023,,,brownfield-land/local-authority-eng/SWD/18HMR023
"Minerva House, Delta 800, Welton Road, Westlea, Swindon",yes,,2020-03-10,,0.42,38,38,,local-authority-eng:SWD,,2016-06-02,,permissioned,other,POINT(-1.756112 51.588008),18HMR024,,,brownfield-land/local-authority-eng/SWD/18HMR024
"Land At Abbey Farm, Tadpole Lane Blunsdon St. Andrew Swindon",yes,,2020-03-10,,0.076,6,6,,local-authority-eng:SWD,,2018-01-10,,permissioned,full planning permission,POINT(-1.719676 51.587405),18HMR025,,,brownfield-land/local-authority-eng/SWD/18HMR025
"Former Hertz Rent A Car, Hyde Road, Stratton St Margaret, Swindon",yes,,2020-03-10,,0.23,19,19,,local-authority-eng:SWD,,2013-12-18,,permissioned,outline planning permission,POINT(-1.775882 51.550054),18HMR027,,,brownfield-land/local-authority-eng/SWD/18HMR027
South Marston Hotel And Spa Old Vicarage Lane South Marston Swindon SN3 4SH,yes,,2020-03-10,,2.49,69,69,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2017-10-27,,permissioned,full planning permission,POINT(-1.751255 51.574131),18HMR029,,,brownfield-land/local-authority-eng/SWD/18HMR029
"28 & 29 Newport Street, Old Town, Swindon",yes,,2020-03-10,,0.02,6,6,The site was under construction at the time of visiting in September 2019,local-authority-eng:SWD,,2016-05-06,,permissioned,full planning permission,POINT(-1.766698 51.540781),18HMR038,,,brownfield-land/local-authority-eng/SWD/18HMR038
"Selina House 192 Oxford Road, Stratton St Margaret, Swindon, SN3 4HA",yes,,2020-03-10,,0.153,8,8,The site was under construction at the time of visiting in September 2019,local-authority-eng:SWD,,2018-02-08,,permissioned,full planning permission,POINT(-1.785682 51.529073),18HMR045,,,brownfield-land/local-authority-eng/SWD/18HMR045
"Union Square, Swindon",yes,,2020-03-10,,10.18,405,405,,local-authority-eng:SWD,,2012-05-03,,permissioned,outline planning permission,POINT(-1.79461 51.522344),18HMR049,,,brownfield-land/local-authority-eng/SWD/18HMR049
"Land At Marlborough Park, Swindon",yes,,2020-03-10,,15.3,91,91,,local-authority-eng:SWD,,2017-04-10,,permissioned,full planning permission,POINT(-1.784553 51.61122),18HMR050,,,brownfield-land/local-authority-eng/SWD/18HMR050
"Former Garage & Land, Phillips Lane, Old Town, Swindon, SN1 4BH",yes,,2020-03-10,,0.19,37,37,,local-authority-eng:SWD,,2019-02-28,,permissioned,full planning permission,POINT(-1.642515 51.552619),19HMR004,,,brownfield-land/local-authority-eng/SWD/19HMR004
"Land Adjacent To Berkley Farm House, Swindon Road, Wroughton, Swindon, SN4 9AQ",yes,,2020-03-10,,0.287,4,4,,local-authority-eng:SWD,,2017-10-19,,permissioned,full planning permission,POINT(-1.734456 51.575355),19HMR007,,,brownfield-land/local-authority-eng/SWD/19HMR007
"Former Haskins Garage, High Street, Wroughton, Swindon",yes,,2020-03-10,,0.18,13,13,,local-authority-eng:SWD,,2017-04-04,,permissioned,full planning permission,POINT(-1.786592 51.556795),19HMR011,,,brownfield-land/local-authority-eng/SWD/19HMR011
"Land At Holdcroft, Broad Bush, Blunsdon, Swindon",yes,,2020-03-10,,3.32,54,54,,local-authority-eng:SWD,,2018-03-27,,permissioned,full planning permission,POINT(-1.7876 51.524801),19HMR014,,,brownfield-land/local-authority-eng/SWD/19HMR014
"Land at Alresco Childcare, Newtown Lare, Bishopstone, SN6 8PW",yes,,2020-03-10,,0.26,2,2,,local-authority-eng:SWD,,2018-02-08,,permissioned,full planning permission,POINT(-1.777064 51.579986),19HMR021,,,brownfield-land/local-authority-eng/SWD/19HMR021
"Land at 5 Wanborough Road, Stratton St Margaret, Swindon",yes,,2020-03-10,,0.48,15,15,,local-authority-eng:SWD,,2019-01-28,,permissioned,full planning permission,POINT(-1.804841 51.55975),19HMR026,,,brownfield-land/local-authority-eng/SWD/19HMR026
